from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,MP-Xylene,Eth-Benzene,AT,RH,BP,SR,WS,WD,to date,station
24-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,25-Jan-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
25-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,26-Jan-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
26-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,27-Jan-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
27-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,28-Jan-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
28-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,29-Jan-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
29-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,30-Jan-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
30-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,31-Jan-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
31-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,01-Feb-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
01-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,02-Feb-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
02-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,03-Feb-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
03-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,04-Feb-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
04-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,05-Feb-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
05-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,06-Feb-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
06-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,07-Feb-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
07-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,08-Feb-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
08-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,09-Feb-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
09-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,10-Feb-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
10-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,11-Feb-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
11-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,12-Feb-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
12-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,13-Feb-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
13-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,14-Feb-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
14-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,15-Feb-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
15-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,16-Feb-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
16-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,17-Feb-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
17-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,18-Feb-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
18-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,19-Feb-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
19-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,20-Feb-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
20-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,21-Feb-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
21-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,22-Feb-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
22-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,23-Feb-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
23-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,24-Feb-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
24-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,25-Feb-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
25-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,26-Feb-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
26-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,27-Feb-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
27-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,28-Feb-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
28-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,01-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
01-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,02-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
02-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,03-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
03-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,04-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
04-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,05-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
05-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,06-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
06-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,07-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
07-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,08-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
08-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,09-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
09-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,10-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
10-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,11-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
11-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,12-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
12-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,13-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
13-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,14-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
14-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,15-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
15-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,16-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
16-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,17-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
17-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,18-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
18-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,19-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
19-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,20-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
20-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,21-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
21-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,22-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
22-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,23-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
23-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,24-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
24-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,25-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
25-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,26-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
26-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,27-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
27-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,28-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
28-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,29-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
29-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,30-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
30-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,31-Mar-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
31-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,01-Apr-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
01-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,02-Apr-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
02-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,03-Apr-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
03-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,04-Apr-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
04-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,05-Apr-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
05-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,06-Apr-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
06-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,07-Apr-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
07-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,08-Apr-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
08-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,09-Apr-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
09-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,10-Apr-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
10-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,11-Apr-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
11-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,12-Apr-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
12-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,13-Apr-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
13-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,14-Apr-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
14-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,15-Apr-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
15-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,16-Apr-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
16-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,17-Apr-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
17-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,18-Apr-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
18-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,19-Apr-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
19-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,20-Apr-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
20-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,21-Apr-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
21-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,22-Apr-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
22-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,23-Apr-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
23-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,24-Apr-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
24-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,25-Apr-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
25-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,26-Apr-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
26-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,27-Apr-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
27-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,28-Apr-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
28-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,29-Apr-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
29-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,30-Apr-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
30-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,01-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
01-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,02-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
02-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,03-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
03-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,04-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
04-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,05-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
05-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,06-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
06-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,07-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
07-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,08-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
08-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,09-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
09-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,10-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
10-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,11-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
11-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,12-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
12-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,13-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
13-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,14-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
14-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,15-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
15-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,16-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
16-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,17-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
17-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,18-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
18-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,19-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
19-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,20-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
20-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,21-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
21-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,22-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
22-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,23-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
23-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,24-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
24-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,25-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
25-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,26-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
26-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,27-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
27-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,28-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
28-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,29-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
29-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,30-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
30-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,31-May-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
31-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,01-Jun-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
01-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,02-Jun-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
02-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,03-Jun-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
03-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,04-Jun-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
04-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,05-Jun-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
05-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,06-Jun-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
06-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,07-Jun-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
07-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,08-Jun-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
08-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,09-Jun-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
09-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,10-Jun-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
10-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,11-Jun-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
11-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,12-Jun-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
12-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,13-Jun-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
13-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,14-Jun-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
14-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,15-Jun-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
15-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,16-Jun-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
16-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,17-Jun-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
17-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,18-Jun-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
18-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,19-Jun-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
19-Jun-2019 - 00:00,29.03,139.1,18.9,50.31,69.18,6.74,17.83,0.73,14.8,3.19,9.92,4.74,29.65,83.88,,129.81,1.75,242.68,20-Jun-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
20-Jun-2019 - 00:00,34.41,136.55,17.93,71.71,88.94,9.33,18.27,0.55,28.74,4.24,10.91,7.18,29.91,81.83,,354.21,1.65,231.97,21-Jun-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
21-Jun-2019 - 00:00,29.49,123.02,17.4,36.19,53.47,7.2,17.56,0.42,23.97,4.64,9.68,5.26,30.09,79.91,,386.66,1.71,231.55,22-Jun-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
22-Jun-2019 - 00:00,29.73,112.85,17.23,23.36,40.52,6.28,17.22,0.32,32.1,2.85,9.99,5.78,30.01,78.89,,328.03,1.67,249.06,23-Jun-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
23-Jun-2019 - 00:00,26.03,89.52,15.56,7.47,23.03,5.44,16.91,0.2,32.3,2.6,10.98,5.99,29.61,80.73,,272.72,1.01,253.61,24-Jun-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
24-Jun-2019 - 00:00,31.83,100.95,28.34,52.93,81.25,5.59,17.86,0.59,18.54,5.08,9.55,4.64,28.32,86.06,,168.14,1.23,193.8,25-Jun-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
25-Jun-2019 - 00:00,26.75,95.71,22.49,34.43,56.92,6.5,17.4,0.45,23.46,4.11,7.83,4.37,29.48,80.71,,366.06,1.72,219.33,26-Jun-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
26-Jun-2019 - 00:00,24.0,80.62,23.86,36.92,60.78,5.51,17.77,0.43,17.96,3.66,12.78,9.79,29.36,82.73,,194.02,1.45,197.67,27-Jun-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
27-Jun-2019 - 00:00,17.26,56.45,23.93,41.75,65.68,5.44,17.8,0.46,21.45,3.73,15.56,10.64,28.07,89.5,,252.25,1.55,207.17,28-Jun-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
28-Jun-2019 - 00:00,16.52,29.06,21.41,46.07,67.37,6.11,17.81,0.48,17.51,3.3,10.71,6.15,25.33,99.86,,16.21,2.14,238.62,29-Jun-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
29-Jun-2019 - 00:00,23.87,41.39,34.33,55.91,90.24,2.34,18.26,0.68,19.98,3.04,8.0,4.64,27.46,99.9,,68.84,2.4,199.41,30-Jun-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
30-Jun-2019 - 00:00,21.29,37.57,31.82,39.36,71.17,3.01,18.08,0.62,19.64,3.51,8.26,4.74,49.06,99.9,,108.25,23.39,209.63,01-Jul-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
01-Jul-2019 - 00:00,14.72,23.89,33.23,38.34,71.57,2.11,17.95,0.63,17.96,3.0,8.41,4.16,24.51,99.9,,69.85,15.27,112.62,02-Jul-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
02-Jul-2019 - 00:00,23.65,33.19,26.9,63.23,90.13,1.94,18.34,0.78,12.62,7.86,21.72,11.92,26.43,99.69,,142.97,7.24,148.86,03-Jul-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
03-Jul-2019 - 00:00,28.87,58.51,19.4,71.98,91.24,2.93,18.71,0.79,10.68,18.69,36.12,23.81,32.95,99.42,,179.76,3.04,201.67,04-Jul-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
04-Jul-2019 - 00:00,27.46,58.38,21.89,73.83,95.68,3.69,19.18,0.85,4.49,11.42,26.01,19.44,36.41,99.86,,122.65,2.92,204.42,05-Jul-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
05-Jul-2019 - 00:00,23.88,56.86,18.67,65.97,84.55,6.35,19.03,0.68,3.7,14.03,37.69,30.19,39.38,99.9,,84.0,3.49,207.73,06-Jul-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
06-Jul-2019 - 00:00,15.5,47.22,19.39,34.11,53.49,4.7,17.67,0.35,5.87,4.88,15.93,10.33,35.51,99.85,999.3,81.67,4.37,226.02,07-Jul-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
07-Jul-2019 - 00:00,20.42,61.4,14.62,19.77,34.39,2.07,17.27,0.38,10.94,8.09,21.53,11.97,2.28,95.5,,132.75,2.44,245.58,08-Jul-2019 - 00:00,"Mahape, Navi Mumbai - MPCB"
