from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,MP-Xylene,Eth-Benzene,AT,RH,BP,SR,WS,WD,to date,station
06-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,07-Feb-2019 - 00:00,"Colaba, Mumbai - MPCB"
07-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,08-Feb-2019 - 00:00,"Colaba, Mumbai - MPCB"
08-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,09-Feb-2019 - 00:00,"Colaba, Mumbai - MPCB"
09-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,10-Feb-2019 - 00:00,"Colaba, Mumbai - MPCB"
10-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,11-Feb-2019 - 00:00,"Colaba, Mumbai - MPCB"
11-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,12-Feb-2019 - 00:00,"Colaba, Mumbai - MPCB"
12-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,13-Feb-2019 - 00:00,"Colaba, Mumbai - MPCB"
13-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,14-Feb-2019 - 00:00,"Colaba, Mumbai - MPCB"
14-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,15-Feb-2019 - 00:00,"Colaba, Mumbai - MPCB"
15-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,16-Feb-2019 - 00:00,"Colaba, Mumbai - MPCB"
16-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,17-Feb-2019 - 00:00,"Colaba, Mumbai - MPCB"
17-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,18-Feb-2019 - 00:00,"Colaba, Mumbai - MPCB"
18-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,19-Feb-2019 - 00:00,"Colaba, Mumbai - MPCB"
19-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,20-Feb-2019 - 00:00,"Colaba, Mumbai - MPCB"
20-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,21-Feb-2019 - 00:00,"Colaba, Mumbai - MPCB"
21-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,22-Feb-2019 - 00:00,"Colaba, Mumbai - MPCB"
22-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,23-Feb-2019 - 00:00,"Colaba, Mumbai - MPCB"
23-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,24-Feb-2019 - 00:00,"Colaba, Mumbai - MPCB"
24-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,25-Feb-2019 - 00:00,"Colaba, Mumbai - MPCB"
25-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,26-Feb-2019 - 00:00,"Colaba, Mumbai - MPCB"
26-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,27-Feb-2019 - 00:00,"Colaba, Mumbai - MPCB"
27-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,28-Feb-2019 - 00:00,"Colaba, Mumbai - MPCB"
28-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,01-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
01-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,02-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
02-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,03-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
03-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,04-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
04-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,05-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
05-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,06-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
06-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,07-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
07-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,08-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
08-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,09-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
09-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,10-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
10-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,11-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
11-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,12-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
12-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,13-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
13-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,14-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
14-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,15-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
15-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,16-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
16-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,17-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
17-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,18-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
18-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,19-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
19-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,20-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
20-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,21-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
21-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,22-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
22-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,23-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
23-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,24-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
24-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,25-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
25-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,26-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
26-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,27-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
27-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,28-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
28-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,29-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
29-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,30-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
30-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,31-Mar-2019 - 00:00,"Colaba, Mumbai - MPCB"
31-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,01-Apr-2019 - 00:00,"Colaba, Mumbai - MPCB"
01-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,02-Apr-2019 - 00:00,"Colaba, Mumbai - MPCB"
02-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,03-Apr-2019 - 00:00,"Colaba, Mumbai - MPCB"
03-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,04-Apr-2019 - 00:00,"Colaba, Mumbai - MPCB"
04-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,05-Apr-2019 - 00:00,"Colaba, Mumbai - MPCB"
05-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,06-Apr-2019 - 00:00,"Colaba, Mumbai - MPCB"
06-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,07-Apr-2019 - 00:00,"Colaba, Mumbai - MPCB"
07-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,08-Apr-2019 - 00:00,"Colaba, Mumbai - MPCB"
08-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,09-Apr-2019 - 00:00,"Colaba, Mumbai - MPCB"
09-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,10-Apr-2019 - 00:00,"Colaba, Mumbai - MPCB"
10-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,11-Apr-2019 - 00:00,"Colaba, Mumbai - MPCB"
11-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,12-Apr-2019 - 00:00,"Colaba, Mumbai - MPCB"
12-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,13-Apr-2019 - 00:00,"Colaba, Mumbai - MPCB"
13-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,14-Apr-2019 - 00:00,"Colaba, Mumbai - MPCB"
14-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,15-Apr-2019 - 00:00,"Colaba, Mumbai - MPCB"
15-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,16-Apr-2019 - 00:00,"Colaba, Mumbai - MPCB"
16-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,17-Apr-2019 - 00:00,"Colaba, Mumbai - MPCB"
17-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,18-Apr-2019 - 00:00,"Colaba, Mumbai - MPCB"
18-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,19-Apr-2019 - 00:00,"Colaba, Mumbai - MPCB"
19-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,20-Apr-2019 - 00:00,"Colaba, Mumbai - MPCB"
20-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,21-Apr-2019 - 00:00,"Colaba, Mumbai - MPCB"
21-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,22-Apr-2019 - 00:00,"Colaba, Mumbai - MPCB"
22-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,23-Apr-2019 - 00:00,"Colaba, Mumbai - MPCB"
23-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,24-Apr-2019 - 00:00,"Colaba, Mumbai - MPCB"
24-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,25-Apr-2019 - 00:00,"Colaba, Mumbai - MPCB"
25-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,26-Apr-2019 - 00:00,"Colaba, Mumbai - MPCB"
26-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,27-Apr-2019 - 00:00,"Colaba, Mumbai - MPCB"
27-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,28-Apr-2019 - 00:00,"Colaba, Mumbai - MPCB"
28-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,29-Apr-2019 - 00:00,"Colaba, Mumbai - MPCB"
29-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,30-Apr-2019 - 00:00,"Colaba, Mumbai - MPCB"
30-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,01-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
01-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,02-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
02-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,03-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
03-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,04-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
04-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,05-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
05-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,06-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
06-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,07-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
07-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,08-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
08-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,09-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
09-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,10-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
10-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,11-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
11-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,12-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
12-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,13-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
13-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,14-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
14-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,15-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
15-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,16-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
16-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,17-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
17-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,18-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
18-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,19-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
19-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,20-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
20-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,21-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
21-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,22-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
22-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,23-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
23-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,24-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
24-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,25-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
25-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,26-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
26-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,27-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
27-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,28-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
28-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,29-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
29-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,30-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
30-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,31-May-2019 - 00:00,"Colaba, Mumbai - MPCB"
31-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,01-Jun-2019 - 00:00,"Colaba, Mumbai - MPCB"
01-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,02-Jun-2019 - 00:00,"Colaba, Mumbai - MPCB"
02-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,03-Jun-2019 - 00:00,"Colaba, Mumbai - MPCB"
03-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,04-Jun-2019 - 00:00,"Colaba, Mumbai - MPCB"
04-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,05-Jun-2019 - 00:00,"Colaba, Mumbai - MPCB"
05-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,06-Jun-2019 - 00:00,"Colaba, Mumbai - MPCB"
06-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,07-Jun-2019 - 00:00,"Colaba, Mumbai - MPCB"
07-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,08-Jun-2019 - 00:00,"Colaba, Mumbai - MPCB"
08-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,09-Jun-2019 - 00:00,"Colaba, Mumbai - MPCB"
09-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,10-Jun-2019 - 00:00,"Colaba, Mumbai - MPCB"
10-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,11-Jun-2019 - 00:00,"Colaba, Mumbai - MPCB"
11-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,12-Jun-2019 - 00:00,"Colaba, Mumbai - MPCB"
12-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,13-Jun-2019 - 00:00,"Colaba, Mumbai - MPCB"
13-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,14-Jun-2019 - 00:00,"Colaba, Mumbai - MPCB"
14-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,15-Jun-2019 - 00:00,"Colaba, Mumbai - MPCB"
15-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,16-Jun-2019 - 00:00,"Colaba, Mumbai - MPCB"
16-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,17-Jun-2019 - 00:00,"Colaba, Mumbai - MPCB"
17-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,18-Jun-2019 - 00:00,"Colaba, Mumbai - MPCB"
18-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,19-Jun-2019 - 00:00,"Colaba, Mumbai - MPCB"
19-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,20-Jun-2019 - 00:00,"Colaba, Mumbai - MPCB"
20-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,21-Jun-2019 - 00:00,"Colaba, Mumbai - MPCB"
21-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,22-Jun-2019 - 00:00,"Colaba, Mumbai - MPCB"
22-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,23-Jun-2019 - 00:00,"Colaba, Mumbai - MPCB"
23-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,24-Jun-2019 - 00:00,"Colaba, Mumbai - MPCB"
24-Jun-2019 - 00:00,12.67,43.95,8.3,3.07,11.37,4.92,9.44,,24.69,0.86,1.99,1.13,27.07,83.19,,92.89,25.21,218.28,25-Jun-2019 - 00:00,"Colaba, Mumbai - MPCB"
25-Jun-2019 - 00:00,9.14,34.17,3.18,32.03,34.96,6.88,9.63,0.36,30.19,0.86,2.0,1.36,28.08,80.11,,291.11,25.67,212.77,26-Jun-2019 - 00:00,"Colaba, Mumbai - MPCB"
26-Jun-2019 - 00:00,6.71,29.33,,,,,9.42,0.22,26.82,1.29,1.56,0.97,28.26,81.5,,375.69,25.07,228.25,27-Jun-2019 - 00:00,"Colaba, Mumbai - MPCB"
27-Jun-2019 - 00:00,2.87,18.59,3.23,4.99,8.16,5.98,9.48,0.17,26.31,1.14,1.57,1.26,27.43,85.19,,250.53,25.01,188.22,28-Jun-2019 - 00:00,"Colaba, Mumbai - MPCB"
28-Jun-2019 - 00:00,4.01,28.47,4.07,5.88,9.83,2.48,9.52,0.03,30.33,0.97,1.48,1.78,25.98,90.3,,11.9,26.0,182.46,29-Jun-2019 - 00:00,"Colaba, Mumbai - MPCB"
29-Jun-2019 - 00:00,5.93,37.2,6.89,6.72,13.43,1.57,9.52,0.15,39.11,1.09,1.89,1.83,24.54,94.69,,51.91,25.8,190.1,30-Jun-2019 - 00:00,"Colaba, Mumbai - MPCB"
30-Jun-2019 - 00:00,6.14,42.83,6.86,7.42,14.28,0.93,9.61,0.21,27.14,1.31,1.92,2.01,25.57,93.64,,59.2,24.99,164.81,01-Jul-2019 - 00:00,"Colaba, Mumbai - MPCB"
01-Jul-2019 - 00:00,6.19,34.26,9.45,8.21,17.39,0.94,9.69,0.22,29.91,0.59,2.29,1.91,24.76,95.25,,37.36,21.88,173.72,02-Jul-2019 - 00:00,"Colaba, Mumbai - MPCB"
02-Jul-2019 - 00:00,4.68,24.37,12.63,9.01,21.64,2.24,9.76,0.23,27.44,1.66,2.92,1.98,24.33,95.49,,144.18,20.01,182.23,03-Jul-2019 - 00:00,"Colaba, Mumbai - MPCB"
03-Jul-2019 - 00:00,9.98,28.28,7.63,9.62,15.73,3.05,9.86,0.21,26.36,0.77,1.12,1.21,25.53,90.16,,159.82,25.55,182.06,04-Jul-2019 - 00:00,"Colaba, Mumbai - MPCB"
04-Jul-2019 - 00:00,10.36,44.08,5.49,14.0,15.77,1.6,10.07,0.21,25.07,1.1,3.8,1.6,26.52,90.07,,208.39,25.55,198.8,05-Jul-2019 - 00:00,"Colaba, Mumbai - MPCB"
05-Jul-2019 - 00:00,10.79,57.64,5.29,6.91,8.6,2.04,10.0,0.19,24.82,0.8,0.99,1.08,26.76,89.11,,80.4,25.79,193.35,06-Jul-2019 - 00:00,"Colaba, Mumbai - MPCB"
06-Jul-2019 - 00:00,14.73,60.85,5.8,127.44,76.04,3.37,9.91,0.15,24.42,0.61,2.01,2.24,26.71,89.35,,77.41,25.83,183.43,07-Jul-2019 - 00:00,"Colaba, Mumbai - MPCB"
07-Jul-2019 - 00:00,68.55,285.49,,,,,9.56,0.06,29.87,0.57,2.23,1.1,27.21,87.6,,,25.89,195.14,08-Jul-2019 - 00:00,"Colaba, Mumbai - MPCB"
08-Jul-2019 - 00:00,8.06,159.27,80.91,12.45,71.71,42.05,9.97,0.13,23.88,0.65,3.96,2.33,26.72,91.7,,24.63,25.76,112.81,09-Jul-2019 - 00:00,"Colaba, Mumbai - MPCB"
09-Jul-2019 - 00:00,5.49,45.14,2.94,7.77,8.9,6.99,9.81,0.15,22.54,1.29,8.7,4.43,27.12,88.21,,197.71,24.83,180.29,10-Jul-2019 - 00:00,"Colaba, Mumbai - MPCB"
10-Jul-2019 - 00:00,3.25,28.95,2.97,4.36,6.92,,9.88,0.41,16.16,2.57,20.79,7.7,25.46,93.1,,36.24,25.93,156.58,11-Jul-2019 - 00:00,"Colaba, Mumbai - MPCB"
11-Jul-2019 - 00:00,8.54,43.59,9.39,,5.08,15.45,9.91,0.23,6.23,1.93,17.21,6.14,27.74,85.88,,194.74,25.8,185.33,12-Jul-2019 - 00:00,"Colaba, Mumbai - MPCB"
12-Jul-2019 - 00:00,8.73,42.15,4.36,2.07,4.26,9.26,9.1,0.24,16.82,2.66,15.27,5.41,27.43,87.04,,280.26,25.24,198.75,13-Jul-2019 - 00:00,"Colaba, Mumbai - MPCB"
13-Jul-2019 - 00:00,12.63,43.87,3.49,3.33,6.74,6.64,7.49,0.19,7.11,1.15,13.8,4.71,27.56,86.07,,164.12,25.82,183.82,14-Jul-2019 - 00:00,"Colaba, Mumbai - MPCB"
14-Jul-2019 - 00:00,11.9,39.45,2.6,2.66,5.26,7.75,7.67,0.22,8.65,2.06,12.19,4.2,27.98,82.89,,265.79,25.9,166.96,15-Jul-2019 - 00:00,"Colaba, Mumbai - MPCB"
