from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,MP-Xylene,Eth-Benzene,AT,RH,BP,SR,WS,WD,to date,station
23-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,24-Jan-2019 - 00:00,"Powai, Mumbai - MPCB"
24-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,25-Jan-2019 - 00:00,"Powai, Mumbai - MPCB"
25-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,26-Jan-2019 - 00:00,"Powai, Mumbai - MPCB"
26-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,27-Jan-2019 - 00:00,"Powai, Mumbai - MPCB"
27-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,28-Jan-2019 - 00:00,"Powai, Mumbai - MPCB"
28-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,29-Jan-2019 - 00:00,"Powai, Mumbai - MPCB"
29-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,30-Jan-2019 - 00:00,"Powai, Mumbai - MPCB"
30-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,31-Jan-2019 - 00:00,"Powai, Mumbai - MPCB"
31-Jan-2019 - 00:00,,,,,,,,,,,,,,,,,,,01-Feb-2019 - 00:00,"Powai, Mumbai - MPCB"
01-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,02-Feb-2019 - 00:00,"Powai, Mumbai - MPCB"
02-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,03-Feb-2019 - 00:00,"Powai, Mumbai - MPCB"
03-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,04-Feb-2019 - 00:00,"Powai, Mumbai - MPCB"
04-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,05-Feb-2019 - 00:00,"Powai, Mumbai - MPCB"
05-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,06-Feb-2019 - 00:00,"Powai, Mumbai - MPCB"
06-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,07-Feb-2019 - 00:00,"Powai, Mumbai - MPCB"
07-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,08-Feb-2019 - 00:00,"Powai, Mumbai - MPCB"
08-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,09-Feb-2019 - 00:00,"Powai, Mumbai - MPCB"
09-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,10-Feb-2019 - 00:00,"Powai, Mumbai - MPCB"
10-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,11-Feb-2019 - 00:00,"Powai, Mumbai - MPCB"
11-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,12-Feb-2019 - 00:00,"Powai, Mumbai - MPCB"
12-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,13-Feb-2019 - 00:00,"Powai, Mumbai - MPCB"
13-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,14-Feb-2019 - 00:00,"Powai, Mumbai - MPCB"
14-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,15-Feb-2019 - 00:00,"Powai, Mumbai - MPCB"
15-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,16-Feb-2019 - 00:00,"Powai, Mumbai - MPCB"
16-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,17-Feb-2019 - 00:00,"Powai, Mumbai - MPCB"
17-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,18-Feb-2019 - 00:00,"Powai, Mumbai - MPCB"
18-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,19-Feb-2019 - 00:00,"Powai, Mumbai - MPCB"
19-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,20-Feb-2019 - 00:00,"Powai, Mumbai - MPCB"
20-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,21-Feb-2019 - 00:00,"Powai, Mumbai - MPCB"
21-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,22-Feb-2019 - 00:00,"Powai, Mumbai - MPCB"
22-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,23-Feb-2019 - 00:00,"Powai, Mumbai - MPCB"
23-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,24-Feb-2019 - 00:00,"Powai, Mumbai - MPCB"
24-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,25-Feb-2019 - 00:00,"Powai, Mumbai - MPCB"
25-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,26-Feb-2019 - 00:00,"Powai, Mumbai - MPCB"
26-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,27-Feb-2019 - 00:00,"Powai, Mumbai - MPCB"
27-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,28-Feb-2019 - 00:00,"Powai, Mumbai - MPCB"
28-Feb-2019 - 00:00,,,,,,,,,,,,,,,,,,,01-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
01-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,02-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
02-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,03-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
03-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,04-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
04-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,05-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
05-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,06-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
06-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,07-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
07-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,08-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
08-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,09-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
09-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,10-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
10-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,11-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
11-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,12-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
12-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,13-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
13-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,14-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
14-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,15-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
15-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,16-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
16-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,17-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
17-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,18-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
18-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,19-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
19-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,20-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
20-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,21-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
21-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,22-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
22-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,23-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
23-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,24-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
24-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,25-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
25-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,26-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
26-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,27-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
27-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,28-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
28-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,29-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
29-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,30-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
30-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,31-Mar-2019 - 00:00,"Powai, Mumbai - MPCB"
31-Mar-2019 - 00:00,,,,,,,,,,,,,,,,,,,01-Apr-2019 - 00:00,"Powai, Mumbai - MPCB"
01-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,02-Apr-2019 - 00:00,"Powai, Mumbai - MPCB"
02-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,03-Apr-2019 - 00:00,"Powai, Mumbai - MPCB"
03-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,04-Apr-2019 - 00:00,"Powai, Mumbai - MPCB"
04-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,05-Apr-2019 - 00:00,"Powai, Mumbai - MPCB"
05-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,06-Apr-2019 - 00:00,"Powai, Mumbai - MPCB"
06-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,07-Apr-2019 - 00:00,"Powai, Mumbai - MPCB"
07-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,08-Apr-2019 - 00:00,"Powai, Mumbai - MPCB"
08-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,09-Apr-2019 - 00:00,"Powai, Mumbai - MPCB"
09-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,10-Apr-2019 - 00:00,"Powai, Mumbai - MPCB"
10-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,11-Apr-2019 - 00:00,"Powai, Mumbai - MPCB"
11-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,12-Apr-2019 - 00:00,"Powai, Mumbai - MPCB"
12-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,13-Apr-2019 - 00:00,"Powai, Mumbai - MPCB"
13-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,14-Apr-2019 - 00:00,"Powai, Mumbai - MPCB"
14-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,15-Apr-2019 - 00:00,"Powai, Mumbai - MPCB"
15-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,16-Apr-2019 - 00:00,"Powai, Mumbai - MPCB"
16-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,17-Apr-2019 - 00:00,"Powai, Mumbai - MPCB"
17-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,18-Apr-2019 - 00:00,"Powai, Mumbai - MPCB"
18-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,19-Apr-2019 - 00:00,"Powai, Mumbai - MPCB"
19-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,20-Apr-2019 - 00:00,"Powai, Mumbai - MPCB"
20-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,21-Apr-2019 - 00:00,"Powai, Mumbai - MPCB"
21-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,22-Apr-2019 - 00:00,"Powai, Mumbai - MPCB"
22-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,23-Apr-2019 - 00:00,"Powai, Mumbai - MPCB"
23-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,24-Apr-2019 - 00:00,"Powai, Mumbai - MPCB"
24-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,25-Apr-2019 - 00:00,"Powai, Mumbai - MPCB"
25-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,26-Apr-2019 - 00:00,"Powai, Mumbai - MPCB"
26-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,27-Apr-2019 - 00:00,"Powai, Mumbai - MPCB"
27-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,28-Apr-2019 - 00:00,"Powai, Mumbai - MPCB"
28-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,29-Apr-2019 - 00:00,"Powai, Mumbai - MPCB"
29-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,30-Apr-2019 - 00:00,"Powai, Mumbai - MPCB"
30-Apr-2019 - 00:00,,,,,,,,,,,,,,,,,,,01-May-2019 - 00:00,"Powai, Mumbai - MPCB"
01-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,02-May-2019 - 00:00,"Powai, Mumbai - MPCB"
02-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,03-May-2019 - 00:00,"Powai, Mumbai - MPCB"
03-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,04-May-2019 - 00:00,"Powai, Mumbai - MPCB"
04-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,05-May-2019 - 00:00,"Powai, Mumbai - MPCB"
05-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,06-May-2019 - 00:00,"Powai, Mumbai - MPCB"
06-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,07-May-2019 - 00:00,"Powai, Mumbai - MPCB"
07-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,08-May-2019 - 00:00,"Powai, Mumbai - MPCB"
08-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,09-May-2019 - 00:00,"Powai, Mumbai - MPCB"
09-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,10-May-2019 - 00:00,"Powai, Mumbai - MPCB"
10-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,11-May-2019 - 00:00,"Powai, Mumbai - MPCB"
11-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,12-May-2019 - 00:00,"Powai, Mumbai - MPCB"
12-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,13-May-2019 - 00:00,"Powai, Mumbai - MPCB"
13-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,14-May-2019 - 00:00,"Powai, Mumbai - MPCB"
14-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,15-May-2019 - 00:00,"Powai, Mumbai - MPCB"
15-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,16-May-2019 - 00:00,"Powai, Mumbai - MPCB"
16-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,17-May-2019 - 00:00,"Powai, Mumbai - MPCB"
17-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,18-May-2019 - 00:00,"Powai, Mumbai - MPCB"
18-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,19-May-2019 - 00:00,"Powai, Mumbai - MPCB"
19-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,20-May-2019 - 00:00,"Powai, Mumbai - MPCB"
20-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,21-May-2019 - 00:00,"Powai, Mumbai - MPCB"
21-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,22-May-2019 - 00:00,"Powai, Mumbai - MPCB"
22-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,23-May-2019 - 00:00,"Powai, Mumbai - MPCB"
23-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,24-May-2019 - 00:00,"Powai, Mumbai - MPCB"
24-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,25-May-2019 - 00:00,"Powai, Mumbai - MPCB"
25-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,26-May-2019 - 00:00,"Powai, Mumbai - MPCB"
26-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,27-May-2019 - 00:00,"Powai, Mumbai - MPCB"
27-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,28-May-2019 - 00:00,"Powai, Mumbai - MPCB"
28-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,29-May-2019 - 00:00,"Powai, Mumbai - MPCB"
29-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,30-May-2019 - 00:00,"Powai, Mumbai - MPCB"
30-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,31-May-2019 - 00:00,"Powai, Mumbai - MPCB"
31-May-2019 - 00:00,,,,,,,,,,,,,,,,,,,01-Jun-2019 - 00:00,"Powai, Mumbai - MPCB"
01-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,02-Jun-2019 - 00:00,"Powai, Mumbai - MPCB"
02-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,03-Jun-2019 - 00:00,"Powai, Mumbai - MPCB"
03-Jun-2019 - 00:00,,,,,,,,,,,,,,,,,,,04-Jun-2019 - 00:00,"Powai, Mumbai - MPCB"
04-Jun-2019 - 00:00,30.16,76.14,6.01,2.89,8.9,13.2,7.05,0.24,9.56,0.44,3.85,3.34,29.49,70.89,999.52,287.57,1.29,124.98,05-Jun-2019 - 00:00,"Powai, Mumbai - MPCB"
05-Jun-2019 - 00:00,27.39,68.65,5.13,2.5,7.64,13.52,10.9,0.3,6.62,0.78,3.26,3.47,28.84,75.93,998.94,369.93,1.11,164.49,06-Jun-2019 - 00:00,"Powai, Mumbai - MPCB"
06-Jun-2019 - 00:00,15.01,55.22,5.38,2.28,7.66,13.35,10.65,0.29,9.72,1.0,3.24,3.58,29.16,74.56,999.32,325.26,1.31,111.49,07-Jun-2019 - 00:00,"Powai, Mumbai - MPCB"
07-Jun-2019 - 00:00,15.0,54.99,7.25,2.34,9.58,13.43,12.48,0.28,9.28,0.97,3.37,3.39,29.24,75.22,999.26,307.52,1.2,118.71,08-Jun-2019 - 00:00,"Powai, Mumbai - MPCB"
08-Jun-2019 - 00:00,16.06,65.88,7.93,2.23,10.15,16.74,13.6,0.26,10.92,0.68,3.86,2.63,29.9,74.39,998.59,380.6,1.15,132.56,09-Jun-2019 - 00:00,"Powai, Mumbai - MPCB"
09-Jun-2019 - 00:00,16.64,70.48,9.48,2.36,11.84,12.48,14.06,0.24,9.84,0.81,4.16,3.03,29.73,74.9,997.6,356.6,1.31,124.15,10-Jun-2019 - 00:00,"Powai, Mumbai - MPCB"
10-Jun-2019 - 00:00,18.57,58.05,18.82,3.01,21.82,13.17,15.03,0.33,13.64,1.4,3.62,2.62,28.81,75.76,996.07,259.32,1.2,131.01,11-Jun-2019 - 00:00,"Powai, Mumbai - MPCB"
11-Jun-2019 - 00:00,19.11,34.21,19.85,5.0,24.85,18.7,16.16,0.42,25.24,2.04,3.79,2.95,27.2,84.48,993.99,341.33,0.97,152.77,12-Jun-2019 - 00:00,"Powai, Mumbai - MPCB"
12-Jun-2019 - 00:00,15.03,34.32,15.85,5.91,21.76,26.48,17.72,0.43,12.99,0.82,4.01,1.95,25.9,85.48,993.49,190.61,1.64,154.79,13-Jun-2019 - 00:00,"Powai, Mumbai - MPCB"
13-Jun-2019 - 00:00,13.87,44.66,14.85,6.21,21.06,23.87,16.39,0.32,10.75,0.59,4.41,3.5,25.98,86.69,995.09,229.32,1.8,167.96,14-Jun-2019 - 00:00,"Powai, Mumbai - MPCB"
14-Jun-2019 - 00:00,15.62,44.81,13.64,8.19,21.83,20.36,16.7,0.31,7.37,0.6,4.49,3.64,26.01,88.98,996.23,169.49,1.66,156.19,15-Jun-2019 - 00:00,"Powai, Mumbai - MPCB"
15-Jun-2019 - 00:00,13.42,38.78,12.75,7.5,20.25,21.09,17.37,0.35,5.21,0.59,4.61,3.52,25.95,91.79,997.81,108.32,2.49,141.35,16-Jun-2019 - 00:00,"Powai, Mumbai - MPCB"
16-Jun-2019 - 00:00,14.43,51.2,8.56,3.35,11.9,18.95,16.73,0.29,8.53,0.72,4.59,3.39,27.41,85.68,999.44,151.9,1.55,123.96,17-Jun-2019 - 00:00,"Powai, Mumbai - MPCB"
17-Jun-2019 - 00:00,13.89,55.55,9.71,3.53,13.24,19.04,16.48,0.31,7.62,0.63,4.39,3.47,27.39,84.69,,168.5,1.62,126.68,18-Jun-2019 - 00:00,"Powai, Mumbai - MPCB"
18-Jun-2019 - 00:00,14.5,50.42,11.61,5.89,17.5,17.79,16.6,0.34,7.97,0.41,5.49,4.11,26.04,88.66,998.09,100.16,1.38,126.9,19-Jun-2019 - 00:00,"Powai, Mumbai - MPCB"
19-Jun-2019 - 00:00,15.3,50.32,13.07,6.77,19.85,18.44,18.12,0.37,5.47,0.76,5.59,3.92,26.27,89.37,997.29,158.12,1.01,122.27,20-Jun-2019 - 00:00,"Powai, Mumbai - MPCB"
20-Jun-2019 - 00:00,15.42,66.41,7.05,3.62,10.67,18.15,18.02,0.3,8.18,0.36,5.17,4.12,27.88,81.49,998.29,331.97,0.96,148.86,21-Jun-2019 - 00:00,"Powai, Mumbai - MPCB"
21-Jun-2019 - 00:00,16.57,68.18,7.05,5.89,12.94,18.09,18.27,0.29,1.91,0.54,6.3,3.92,27.89,80.69,998.08,322.57,1.07,138.57,22-Jun-2019 - 00:00,"Powai, Mumbai - MPCB"
22-Jun-2019 - 00:00,20.31,70.37,4.57,2.73,7.3,18.51,18.67,0.34,6.3,0.44,8.98,4.12,27.99,78.69,997.16,329.03,1.07,142.57,23-Jun-2019 - 00:00,"Powai, Mumbai - MPCB"
23-Jun-2019 - 00:00,19.68,75.18,4.41,2.73,7.14,18.25,18.78,0.33,8.08,0.25,9.2,5.13,28.15,78.24,996.38,278.68,1.1,123.11,24-Jun-2019 - 00:00,"Powai, Mumbai - MPCB"
24-Jun-2019 - 00:00,23.66,67.18,10.59,12.4,22.98,12.51,19.58,0.5,5.71,0.79,8.67,5.07,26.04,88.7,997.51,97.04,1.8,124.46,25-Jun-2019 - 00:00,"Powai, Mumbai - MPCB"
25-Jun-2019 - 00:00,19.06,52.93,11.79,9.44,21.23,16.22,20.91,0.5,6.47,1.28,9.2,5.08,27.09,83.93,998.5,205.56,0.98,143.49,26-Jun-2019 - 00:00,"Powai, Mumbai - MPCB"
26-Jun-2019 - 00:00,16.64,43.53,11.42,8.44,19.87,17.65,20.9,0.47,5.77,0.66,9.36,4.71,27.18,84.47,998.11,229.86,0.91,153.37,27-Jun-2019 - 00:00,"Powai, Mumbai - MPCB"
27-Jun-2019 - 00:00,9.23,21.79,10.35,7.74,18.09,18.28,21.01,0.46,5.86,0.33,8.54,4.68,26.08,89.74,996.88,215.77,0.99,145.34,28-Jun-2019 - 00:00,"Powai, Mumbai - MPCB"
28-Jun-2019 - 00:00,6.51,15.29,8.88,4.92,13.8,16.31,20.81,0.4,7.32,0.15,7.26,4.38,23.96,97.16,996.76,8.33,5.41,166.93,29-Jun-2019 - 00:00,"Powai, Mumbai - MPCB"
29-Jun-2019 - 00:00,11.64,24.24,13.42,8.0,21.42,10.51,20.78,0.41,9.71,0.15,9.1,4.83,22.92,99.35,996.91,56.7,2.45,166.92,30-Jun-2019 - 00:00,"Powai, Mumbai - MPCB"
30-Jun-2019 - 00:00,12.85,23.34,15.81,6.71,22.52,10.19,21.64,0.54,6.34,0.25,10.0,5.52,23.16,99.49,997.1,71.12,2.17,112.15,01-Jul-2019 - 00:00,"Powai, Mumbai - MPCB"
01-Jul-2019 - 00:00,7.69,14.59,11.58,5.67,17.24,10.9,21.51,0.5,9.58,0.15,7.85,4.07,22.92,99.81,996.04,41.99,1.88,236.37,02-Jul-2019 - 00:00,"Powai, Mumbai - MPCB"
02-Jul-2019 - 00:00,9.48,15.99,15.69,7.64,23.33,12.35,23.11,0.53,6.99,0.36,8.94,3.69,23.4,98.22,996.95,103.3,2.12,159.22,03-Jul-2019 - 00:00,"Powai, Mumbai - MPCB"
03-Jul-2019 - 00:00,19.28,37.67,17.55,26.76,43.81,11.71,24.48,0.66,5.1,1.91,10.44,4.66,24.89,94.96,997.18,154.13,0.72,152.47,04-Jul-2019 - 00:00,"Powai, Mumbai - MPCB"
04-Jul-2019 - 00:00,23.0,43.93,12.95,27.96,40.87,15.47,25.59,0.66,4.75,2.84,10.88,5.1,24.67,97.77,996.55,63.3,0.68,159.34,05-Jul-2019 - 00:00,"Powai, Mumbai - MPCB"
05-Jul-2019 - 00:00,14.1,36.16,12.46,18.55,31.0,12.18,17.99,0.44,6.1,1.94,8.4,4.61,24.72,98.38,995.04,59.93,1.02,112.6,06-Jul-2019 - 00:00,"Powai, Mumbai - MPCB"
06-Jul-2019 - 00:00,9.64,34.46,10.19,3.24,13.43,9.85,7.82,0.33,9.08,0.59,6.68,2.8,25.24,97.56,994.16,58.16,4.93,131.62,07-Jul-2019 - 00:00,"Powai, Mumbai - MPCB"
